no;share;id;year;RGO;L;K;RI
4912;-0.116644077;16684;81;8.556221578;3.258603544;8.963171934;8.436475956
4913;-0.387166262;16684;82;8.835288691;4.354157553;9.012640747;8.451325871
4914;-0.671176374;16684;83;8.189193012;4.431911925;8.990724891;7.519405855
4915;-0.182187483;16685;81;10.30322293;3.883204816;8.526657443;10.12030717
4916;-0.181630448;16685;82;10.61016014;4.20737309;8.673599139;10.42756475
4917;-0.13405557;16685;83;10.55261743;4.139356193;8.600550292;10.41804947
4918;-0.152445644;16685;84;10.54119129;4.447181993;8.668274657;10.38807006
4919;-0.178582355;16685;85;10.51894068;4.462322195;8.692277686;10.34009931
4920;-0.125403047;16685;86;10.32143723;4.481485868;8.699617852;10.1969403
4921;-0.196088672;16685;87;10.38655971;4.46753081;8.696520197;10.19120051
4922;-0.118438773;16685;88;10.33634957;4.47680513;8.948463225;10.21796934
4923;-0.193370879;16685;89;10.45506498;4.599789909;8.900111222;10.26410476
4924;-0.155130118;16685;90;10.44417795;4.346780024;8.930987383;10.28979161
4925;-0.13775602;16685;91;10.46559699;5.059297567;8.918606548;10.32347675
4926;-0.079508707;16686;81;9.974989292;3.72371592;7.552798974;9.900258419
4927;-0.307303816;16687;81;8.900957873;3.473189511;7.544183158;8.596440481
4928;-0.206336468;16687;82;8.426326095;3.404192769;7.6318229;8.223175794
4929;-0.200219497;16687;83;8.10653064;3.160713417;7.634081847;7.903685482
4930;-0.085786611;16687;84;7.22117327;1.098612289;7.80200468;7.134985974
4931;-0.199695066;16689;81;10.82808765;3.917561685;7.678648286;10.62890177
4932;-0.147428066;16689;82;10.92562635;4.302000656;7.993976911;10.77845095
4933;-0.132439345;16689;83;11.1056378;4.26769751;8.209854075;10.97084188
4934;-0.166927427;16689;84;11.03982342;4.146385372;8.130192356;10.87151255
4935;-0.133415535;16689;85;10.97909539;4.164211939;8.051686156;10.84397031
4936;-0.077945352;16689;86;11.13049741;4.243207193;7.974345815;11.05190803
4937;-0.120882355;16689;87;10.99322779;4.267218829;7.900367651;10.87127891
4938;-0.14253965;16689;88;10.8588492;4.299101731;7.8253241;10.71584314
4939;-0.048707366;16689;89;10.72443324;4.283292708;7.751472273;10.66618412
4940;-0.054601498;16689;90;10.59361651;4.411273009;7.678819148;10.53053854
4941;-0.054817501;16689;91;10.5227201;4.111254949;7.607371117;10.46070739
4942;-0.347182989;16690;81;7.601502255;3.271805837;5.15422371;7.253185339
4943;-0.379069984;16690;82;7.787604565;3.627200103;5.715069649;7.408749678
4944;-0.574010551;16690;83;7.493012027;3.522055924;5.816280846;6.913692028
4945;-0.164160222;16691;81;8.11677531;3.421167866;5.930128899;7.960223241
4946;-0.157803386;16691;82;8.095981512;3.419116518;5.822128864;7.940463705
4947;-0.147744596;16691;83;8.092438269;3.358249986;5.715409463;7.948955847
4948;-0.103329226;16691;84;8.523177205;3.400893686;5.610039507;8.421808146
4949;-0.128794894;16691;85;8.522895069;3.578986678;5.506088358;8.394132349
4950;-0.116384834;16691;86;8.508038426;3.633637894;5.403625108;8.393243648
4951;-0.123463355;16691;87;8.439676547;3.659145248;5.302718146;8.316487247
4952;-0.076578625;16691;88;8.978566301;3.663805659;5.505098161;8.900580097
4953;-0.073073223;16691;89;8.880083875;3.678562112;5.421492738;8.805500093
4954;-0.083808698;16691;90;8.825899786;3.724271787;5.339854877;8.741175297
4955;-0.079751529;16691;91;8.931683788;3.749637357;5.839640464;8.851117892
4956;-0.204289734;16692;81;6.431814037;2.079441542;4.193933526;6.234151891
4957;-0.134999424;16692;82;5.917972817;1.098612289;4.12335328;5.785716234
4958;-0.109347157;16698;81;7.747208204;3.080902908;3.615493314;7.640674802
4959;-0.217035979;16698;82;7.826098103;3.068440894;3.50862824;7.614356951
4960;-0.209813461;16698;83;7.639054487;3.068440894;3.403174808;7.438855185
4961;-0.050985668;16698;84;7.470671627;2.314342787;3.299219156;7.422124641
4962;-0.124599911;16703;81;8.116327475;3.08939245;5.843253971;7.996352578
4963;-0.137123242;16703;82;8.067797166;3.302239709;6.622181497;7.928622166
4964;-0.019130865;16703;83;7.938898541;3.262477424;6.561455577;7.921802326
4965;-0.015527735;16703;84;7.84414903;3.2180425;6.55679925;7.835816602
4966;-0.083630987;16703;85;8.432694599;2.838518617;6.49735921;8.355232585
4967;-0.2648395;16704;81;8.050352523;2.491666678;5.788221865;7.788156291
4968;-0.183770448;16704;82;7.889671892;2.316807753;6.046686705;7.708816755
4969;-0.300340325;16704;83;8.097349175;2.462872951;5.950797513;7.80386134
4970;-0.144116938;16707;81;9.732283961;3.119087946;7.418420172;9.590973799
4971;-0.073409796;16708;81;11.61296351;5.91329629;7.082103134;11.54003786
4972;-0.054062102;16708;82;11.34573406;5.480485306;7.075948879;11.29168606
4973;-0.088361956;16708;83;11.56710539;5.885580772;7.064443369;11.47894444
4974;-0.136627659;16708;84;11.04994896;4.678978927;7.227960139;10.91355967
4975;-0.65919888;16708;85;11.61698039;2.272892641;7.218842097;10.9585789
4976;-0.336307675;16708;86;11.22550971;3.630929795;7.312367322;10.8898365
4977;-0.012669132;16708;87;11.90946261;3.034045264;7.178692032;11.89724833
4978;-0.017378137;16708;88;11.59135916;2.848797066;7.363360551;11.57412066
4979;-0.01579153;16708;89;11.27546676;2.54170958;7.359858715;11.25990666
4980;-0.013165271;16708;90;11.96046069;2.455028929;7.375365452;11.94736607
4981;-0.016353928;16708;91;11.83418809;3.347704807;7.515654486;11.81781903
4982;-0.171442777;16709;81;7.706792791;2.780288651;7.320031126;7.535240391
4983;-0.031695418;16709;82;7.506213089;3.21045277;7.408508446;7.474124578
4984;-0.275375277;16710;81;7.630121422;2.177616137;7.356017617;7.359349291
4985;-0.293619692;16711;81;7.824046011;2.703206412;6.18024592;7.536237173
4986;-0.425704807;16711;82;7.652252472;3.449117416;6.221432113;7.234001193
4987;-0.187330887;16711;83;6.952658854;1.734601027;6.384112988;6.769357152
4988;-0.305055469;16712;81;7.505107189;3.020207611;4.199453581;7.210467958
4989;-0.232444227;16712;82;6.766611841;2.424650818;4.110751161;6.54259033
4990;-0.146688983;16713;81;7.948244017;2.651019639;6.205796071;7.81706093
4991;-0.138978049;16713;82;8.11820312;2.743463736;6.175189436;7.978740572
4992;-0.159192756;16713;83;8.225799748;2.636984756;6.246045137;8.070437153
4993;-0.255995065;16714;81;8.930943866;3.333488013;7.736614091;8.670829062
4994;-0.210863128;16714;82;8.771351781;3.336571034;7.670591915;8.560418608
4995;-0.149017721;16714;83;8.753722533;3.468082405;7.610831398;8.608885507
4996;-0.265124232;16714;84;8.8644644;4.162381234;7.556891767;8.60752295
4997;-0.284324497;16714;85;8.661654502;3.435717948;7.496938131;8.392714007
4998;-0.222180188;16714;86;8.507549871;3.456853687;7.924322708;8.300271941
4999;-0.250466287;16714;87;8.493157814;3.654300729;7.876664126;8.271399857
5000;-0.150427416;16714;88;9.229873642;3.288361861;7.955173124;9.0723699
5001;-0.140148029;16714;89;9.252288732;3.299745358;7.928300358;9.104667307
5002;-0.095620908;16714;90;9.162872195;3.16094094;8.267404956;9.065298117
5003;-0.086508393;16714;91;9.406089602;3.292566638;8.418357566;9.31722026
5004;-0.670200408;16715;81;9.282540114;3.555348061;7.062640273;8.619941725
5005;-0.093185283;16715;82;8.849984765;3.099502762;7.127348492;8.760878144
5006;-0.407855541;16715;83;8.665046209;3.255267831;7.20054313;8.280718498
5007;-0.276182592;16715;84;8.390314398;2.997231565;7.079586313;8.135425346
5008;-0.597418129;16715;85;7.62849174;2.610292367;7.059813089;7.058216299
5009;-0.441022545;16715;86;7.764049451;2.742251265;7.233376709;7.354615108
5010;-0.426052481;16715;87;7.402594645;2.655078236;7.260158551;6.979361887
5011;-1.414168239;16715;88;8.129371471;2.7746626;7.236003044;6.762882471
5012;-0.323235065;16715;89;8.124214403;2.746394581;7.22523357;7.82102103
5013;-0.337181509;16715;90;7.790023964;2.612757041;7.217126608;7.474775852
5014;-0.343222558;16715;91;7.647332256;2.839905331;7.259334388;7.312157811
5015;-0.038655069;16716;81;10.47782865;3.055201048;7.908003821;10.44580367
5016;-0.093632564;16716;82;10.3791182;3.089880116;8.08985603;10.29341962
5017;-0.076100186;16716;83;10.20626277;3.049170816;8.388034813;10.1405572
5018;-0.055636674;16716;84;10.00719746;3.079729244;7.94927461;9.965258025
5019;-0.115362316;16716;85;10.16210072;3.344019872;7.924555894;10.05954918
5020;-0.045279622;16716;86;10.21615997;3.321258561;7.905961213;10.17265189
5021;-0.262476981;16716;87;10.21932501;3.208196059;7.926667995;9.958405019
5022;-0.093957081;16716;88;10.17157512;3.469501896;8.006001208;10.08327612
5023;-0.232046187;16716;89;10.7864821;3.164838129;8.092166662;10.55655241
5024;-0.208798021;16716;90;10.46706268;3.249518155;8.062508655;10.25999162
5025;-0.235298529;16716;91;10.49547545;3.250244858;8.059388755;10.26624317
5026;-0.023165653;16719;81;10.32672383;4.305855469;2.490370396;10.30350942
5027;-0.078492507;16719;82;10.31358916;4.55803109;2.443772798;10.23550905
5028;-0.018953353;16719;83;10.65685836;4.706712983;3.373605452;10.63807822
5029;-0.029329602;16719;84;10.44509654;4.296519371;4.80555213;10.41642696
5030;-0.358502567;16719;85;11.60339133;4.284941361;5.501441424;11.24531018
5031;-1.483174086;16725;81;9.194678321;3.750097826;6.873118973;7.715111625
5032;-0.974362373;16725;82;7.341894124;4.76213983;6.852844545;6.452479862
5033;0.449283779;16725;83;5.631788059;3.054339895;6.02316181;6.095236032
5034;-0.850821197;16726;81;7.036412354;4.65875427;7.283191647;6.236797223
5035;-1.69481051;16726;82;6.62823286;4.946087224;7.685830226;5.046830881
5036;-0.402043074;16726;83;6.666821046;5.978039336;7.690574661;6.299648887
5037;-0.038546778;16726;84;10.30626187;4.702996701;7.513207388;10.26868661
5038;-0.04144365;16726;85;10.49904968;4.508183461;7.655145549;10.45903413
5039;-0.907819092;16726;86;10.16446459;2.855046662;7.6373867;9.258018124
5040;-1.301411629;16726;87;5.706196246;3.471628783;7.607117663;4.571355106
5041;-1.234501123;16726;88;6.282127554;2.382715711;7.57729324;5.082902489
5042;-1.622375011;16726;89;6.585049915;2.359352403;7.547902194;5.003425836
5043;-1.095768452;16726;90;6.770556875;2.655317865;7.519662018;5.690024736
5044;-0.373215646;16726;91;6.121176877;2.200355564;7.497532826;5.693940294
5045;-0.051865298;16732;81;9.065545787;3.079597797;4.733117455;9.013664367
5046;-0.375849724;16732;82;9.639289537;3.064618875;4.649174368;9.265386411
5047;-0.085309453;16732;83;9.385300345;3.18603601;4.565307922;9.299853508
5048;-0.095423646;16732;84;9.428268;3.213549854;4.528005166;9.334082872
5049;-0.13013792;16732;85;9.350816309;3.311024106;4.610741946;9.221411285
5050;-0.10409455;16732;86;9.236814172;3.29374748;4.631141486;9.133582603
5051;-0.08893197;16732;87;9.432737942;3.35936475;4.543204362;9.344295149
5052;-0.096361779;16732;88;9.396879098;3.382926223;5.881425611;9.301353781
5053;-0.084040247;16732;89;9.563968864;3.360326682;5.836775583;9.480423492
5054;-0.123956844;16732;90;9.523406891;3.392784573;5.960555183;9.401274877
5055;-0.102120124;16732;91;9.687934384;3.448193757;6.312934742;9.583684266
5056;-0.191290945;16733;81;8.98362796;2.354967601;5.933836501;8.7999471
5057;-0.133759752;16733;82;8.795394723;2.185860802;5.9964095;8.672052381
5058;-0.265235186;16733;83;8.907662041;2.802206637;5.951478655;8.652159175
5059;-0.452947348;16733;84;8.670713232;2.790331097;5.906480062;8.231496841
5060;-0.186280906;16733;85;8.733077804;2.403666696;6.073791162;8.564189709
5061;-0.254413873;16733;86;8.796295349;2.279944355;6.031280396;8.543947226
5062;-0.246543363;16733;87;8.595544144;2.465143237;5.989996948;8.354739632
5063;-0.301330239;16733;88;9.45801387;2.707497935;5.949919804;9.159938333
5064;-0.183416873;16733;89;9.187936583;2.674223822;5.911027277;9.005079427
5065;-0.138341561;16733;90;8.699625989;2.601820829;5.887752486;8.568331879
5066;-0.216987923;16739;81;8.721602345;4.0294188;7.105547368;8.506264748
5067;-0.177491337;16739;82;8.721167621;3.842523223;7.29294485;8.534700563
5068;-0.191898942;16739;83;8.788300747;3.765545095;7.211702847;8.595075936
5069;-0.245633185;16739;84;8.891290577;3.878097987;7.127156877;8.642193953
5070;-0.152312994;16739;85;8.994867339;3.823189624;7.080867589;8.838246736
5071;-0.175042793;16739;86;8.912596258;3.727445457;7.502734844;8.731970594
5072;-0.104120076;16739;87;9.134110544;3.662103663;7.474107256;9.025334983
5073;-0.117063515;16739;88;9.262505137;4.064449155;7.402175336;9.140795276
5074;-0.158358395;16739;89;9.353607966;3.933796113;7.306289277;9.189849139
5075;-0.104185633;16739;90;9.360719663;3.847320815;7.273536644;9.254034519
5076;-0.145175099;16739;91;9.350782789;4.167927122;7.435411949;9.204353934
5077;-1.590193033;16740;82;7.043174628;4.606170662;7.179493849;5.63130344
5078;-1.6187042;16740;83;7.018564838;4.757605703;7.125207372;5.576399136
5079;-1.2054528;16740;84;7.048005596;4.110175218;7.068799831;5.950556639
5080;-1.246798515;16740;85;7.154865665;3.207906765;7.016562825;6.017367751
5081;-1.209574819;16740;86;7.104438342;3.233177065;6.965231798;6.046650824
5082;-0.283359587;16742;81;10.81518376;4.566966174;7.117118674;10.53206538
5083;-0.304110914;16742;82;10.91446739;4.595424517;7.073425086;10.61055295
5084;-0.302949131;16742;83;11.11331424;4.115492909;7.085624188;10.81107757
5085;-0.286289096;16742;84;11.03160188;4.330308212;7.078665024;10.74737172
5086;-0.233944952;16742;85;11.07456378;4.27197141;7.021249508;10.84180867
5087;-0.259407043;16742;86;11.68284399;3.604870068;7.012772498;11.42376137
5088;-0.145065933;16742;87;11.52083163;3.622245029;7.503675955;11.37616001
5089;-0.292936534;16742;88;11.71061652;3.443139415;7.799406759;11.41807833
5090;-0.162484542;16742;89;12.0023483;3.449983428;8.148370755;11.84018125
5091;-0.062384967;16742;90;11.94651013;3.529699759;8.18490682;11.884728
5092;-0.06762103;16742;91;11.80297505;3.670119082;8.20887378;11.73616214
5093;-0.232824221;16744;81;7.918665078;2.479142912;5.265720353;7.694420263
5094;-0.098079652;16744;82;8.729607831;2.206124807;5.21294491;8.65575545
5095;-0.102671221;16744;83;8.453339228;2.252801379;5.160806421;8.375433283
5096;-0.215423539;16744;84;7.969539965;2.247195571;5.695880445;7.791856691
5097;-0.227418035;16744;85;8.091557238;2.223046323;5.643438378;7.899436991
5098;-0.199546382;16744;86;8.329174735;2.18573615;5.778850389;8.133861761
5099;-0.117996216;16744;87;8.02035827;2.207625222;5.719577084;7.903038137
5100;-0.271000832;16744;88;8.773057637;2.187054232;5.731230969;8.505197507
5101;-0.250502884;16744;89;8.681789405;2.197224577;5.762833785;8.43631418
5102;-0.247971237;16744;90;8.926712246;2.411340328;6.011798847;8.681350612
5103;-0.216044918;16744;91;8.482999773;2.410768844;6.028908749;8.274577468
5104;-0.260124475;16745;81;7.812256771;2.370227146;6.466438087;7.60319396
5105;-0.210815594;16745;82;7.005821556;1.358879169;6.402641057;6.818045707
5106;-0.195947781;16745;83;8.345451834;2.713998155;6.339928843;8.173034802
5107;-0.302266181;16745;84;7.791552479;1.9488634;6.278285272;7.510563108
5108;-0.24360618;16745;85;8.004979316;2.499753162;6.217692327;7.858150084
5109;-0.385670274;16745;86;8.170641844;2.78664956;6.158131653;7.793632308
5110;-0.267981291;16745;87;8.130474101;2.772539249;6.099583934;7.875453098
5111;-0.308910072;16745;88;8.517885237;2.818894387;6.042028824;8.216337883
5112;-0.189322561;16745;89;8.245718968;2.805456613;5.985445799;8.065105454
5113;-0.218203425;16745;90;7.983864804;2.544787877;5.929813049;7.782149628
5114;-0.235943094;16745;91;8.165109811;2.59394558;5.89540882;7.949363266
5115;-0.459011555;16747;81;7.866147187;3.995319854;3.947728466;7.409263977
5116;-0.501012504;16747;82;7.781624227;3.990544876;3.841676308;7.28427488
5117;-0.560135722;16747;83;7.697260341;3.865170664;3.894596033;7.140999405
5118;-0.479738474;16747;84;7.903266145;3.862418717;3.858379829;7.427567187
5119;-0.445305437;16747;85;7.881971866;3.688288669;5.016957026;7.443497957
5120;-0.490739048;16747;86;7.819959646;3.614571997;4.900203824;7.330327295
5121;-0.5382846;16747;87;7.693922866;3.777419697;4.866343321;7.149975857
5122;-0.573352754;16747;88;7.447915379;3.748635653;4.771374006;6.875734555
5123;-0.505598605;16747;89;7.550579924;3.77161245;4.704596403;7.047258186
5124;-0.455127746;16747;90;7.571386461;3.733519438;4.869871594;7.120225964
5125;-0.508856177;16747;91;7.486787166;3.707420734;5.018417737;6.984751358
5126;-0.515880108;16750;81;8.284075071;4.308897445;4.528632389;7.770447224
5127;-0.57882297;16750;82;8.089800481;4.299046504;4.308727315;7.514719796
5128;-0.575995028;16750;83;8.030384933;4.182291808;4.257662104;7.458892283
5129;-0.541347504;16750;84;8.064335784;4.020082885;4.545671677;7.529235597
5130;-0.536468625;16750;85;7.906912253;4.088042448;4.48008845;7.387722156
5131;-0.581010878;16750;86;7.913467884;4.042606656;4.414845313;7.334812893
5132;-0.508017659;16750;87;7.85618085;3.979313664;4.572038065;7.352500725
5133;-0.628903151;16750;88;7.623713539;3.908865407;4.508127137;6.998632374
5134;-0.542656124;16750;89;7.756795482;3.850786643;4.446182003;7.216794628
5135;-0.502506375;16750;90;7.896283638;3.863252098;4.385126702;7.398212963
5136;-0.426629543;16750;91;7.890494541;3.952538483;4.435780821;7.46606427
5137;-0.462376505;16751;81;6.428266771;1.930241854;4.029476804;5.97117293
5138;-0.41080752;16751;82;6.348253056;1.791759469;3.975742343;5.958696948
5139;-0.222399801;16753;81;6.915723449;1.791759469;4.221042503;6.700397125
5140;-0.308909923;16753;82;7.519029536;2.63905733;5.151876024;7.223084639
5141;-0.270091653;16753;83;6.980346843;2.63905733;5.097261881;6.734447226
5142;-0.344130397;16753;84;7.04355899;2.708050201;5.04382216;6.727353948
5143;-0.224025548;16753;85;7.029006036;2.708009828;4.991514856;6.806565403
5144;-0.243676603;16753;86;7.045177743;2.708313698;4.940297219;6.815853189
5145;-0.414587617;16753;87;6.973687825;2.638994385;4.890127335;6.585784491
5146;-0.418702364;16753;88;7.295589886;2.677460761;5.276844961;6.892854963
5147;-0.249097303;16753;89;7.421332607;2.684399362;5.234947596;7.179450127
5148;-0.20338273;16753;90;7.224538048;2.678866216;5.193711283;7.046262826
5149;-0.413391769;16753;91;7.181470331;2.728566907;5.200624926;6.765198697
5150;-0.671921849;16754;81;5.896054379;1.098612289;5.322165998;5.233847365
5151;-0.660872519;16754;82;5.633852929;0.693147181;5.297076439;4.979537006
5152;-0.273980528;16757;81;5.536152455;1.386294361;4.350995925;5.264446884
5153;-0.314098686;16757;82;5.44914818;1.386294361;4.740062623;5.133456704
5154;-0.490600914;16758;81;6.966495774;3.428441405;3.151754463;6.502186925
5155;-0.537697434;16758;82;6.721373489;3.1626788;3.967791531;6.205462215
5156;-0.464993775;16758;83;6.913458831;3.024537593;3.86386601;6.448380123
5157;-0.511132181;16758;84;6.797120462;3.049178591;3.760251314;6.248967773
5158;-0.529054105;16758;85;6.68378665;3.117721944;3.65694783;6.119357103
5159;-0.425525814;16758;86;6.722548118;3.27413242;3.229771904;6.277919824
5160;-0.486683846;16758;87;6.881569895;3.279259221;4.507436524;6.386415283
5161;-0.489445031;16758;88;6.82771427;3.2778415;4.402113716;6.328732975
5162;-0.490589231;16758;89;6.795144012;3.277471088;4.297250009;6.298352854
5163;-0.518902063;16758;90;6.847583058;3.274006941;4.192846936;6.326301121
5164;-0.508841038;16758;91;6.840477071;3.159490912;4.088905169;6.33299219
5165;-0.325844646;16759;81;6.709182411;2.332727337;5.317143104;6.390690444
5166;-0.281885147;16759;82;6.656084508;2.331384945;5.271039192;6.383545194
5167;-0.280719578;16759;83;6.560879577;2.33159415;5.342310889;6.294046582
5168;-0.215749562;16759;84;6.428816538;1.791759469;5.40072641;6.226009167
5169;-0.223340407;16759;85;6.309132503;1.609437912;5.386930491;6.089969179
5170;-0.541746795;16759;86;6.603621725;2.397467675;5.452593575;6.058717329
5171;-0.444690913;16759;87;6.46076049;2.39742023;5.515911;6.020613426
5172;-0.281984329;16759;88;6.449181586;2.397754553;5.513895937;6.17673471
5173;-0.335249454;16759;89;6.329757896;2.261368478;5.77699338;5.981628505
5174;-0.449524045;16759;90;5.85272167;2.475620095;5.712089853;5.39479153
5175;-0.452403992;16760;81;6.574238704;2.201763499;5.796122123;6.130607786
5176;-0.462100387;16760;82;6.677268471;2.187682507;5.988553056;6.242663714
5177;-0.222836763;16760;83;6.489917991;2.200802395;5.413503922;6.277439268
5178;-0.260556906;16760;84;6.565278896;2.603933351;5.346617822;6.315365617
5179;-0.348143041;16760;85;6.589266521;2.179175122;5.276787042;6.252966436
5180;-0.264954478;16760;86;6.42093556;2.590590099;5.426673246;6.169146541
5181;-0.272869557;16760;87;6.422610549;2.436664519;5.094253427;6.165183239
5182;-0.366261512;16760;88;6.496190244;2.58520795;5.30609928;6.134894733
5183;-0.388938278;16760;89;6.514910425;2.758584582;5.229375774;6.132481036
5184;-0.349888206;16760;90;6.393173219;2.614073957;5.227412431;6.047049492
5185;-0.43461287;16760;91;6.337929588;2.470509921;5.150673449;5.911524996
5186;-0.324342787;16761;81;7.601452296;2.861254388;4.216344137;7.282413953
5187;-0.345568985;16761;82;7.547311799;2.925195779;4.128124916;7.216191226
5188;-0.466637313;16761;83;6.707954925;2.540269702;4.040034785;6.248162222
5189;-0.486853749;16761;84;6.685747024;2.552307919;3.952072998;6.237136774
5190;-0.471870184;16761;85;6.610111645;2.503113386;3.86423805;6.181611015
5191;-0.390751272;16761;86;6.453487156;2.484950995;3.776529327;6.121869548
5192;-0.229543611;16761;87;5.82547559;2.485259129;3.688945255;5.600646926
5193;-0.602684617;16762;81;7.491868552;2.302585093;4.988810727;6.89196141
5194;-0.615251839;16762;82;7.483917773;2.197224577;5.209829375;6.871421109
5195;-0.60885191;16762;83;7.502494714;2.079441542;5.28912162;6.895953798
5196;-0.61427474;16762;84;7.073720552;2.079441542;5.273626616;6.465121506
5197;-0.315946043;16762;85;7.268754235;2.079441542;5.213492595;6.955573291
5198;-0.491188586;16762;86;7.083908252;2.397895273;5.177080086;6.593778192
5199;-0.457367897;16762;87;7.184384797;2.397895273;5.354158622;6.728984831
5200;-0.575179875;16762;88;7.062214017;2.397895273;5.447858921;6.489261049
5201;-0.432883143;16762;89;6.932551259;2.302585093;5.733434109;6.501345205
5202;-0.199712455;16762;90;6.72882798;2.302585093;5.656657001;6.529078231
5203;-0.283245742;16762;91;6.690993375;2.302585093;5.580767806;6.406670873
5204;-0.7577824;16766;81;7.529030474;2.242441097;5.51546317;6.775467114
5205;-0.648339748;16766;82;6.929911212;1.812417214;5.583341529;6.289627355
5206;-0.567882121;16770;81;6.540163859;2.079441542;4.579274333;5.976848439
5207;-0.546360135;16770;82;6.466951335;1.945910149;4.511642512;5.92570914
5208;-0.378757328;16772;81;5.295814236;1.791759469;1.188067124;4.930366714
5209;-0.426944166;16772;82;5.272397712;1.791759469;1.061369554;4.858144613
5210;-0.293496013;16774;81;4.927253685;0.5108256;3.872054027;4.66996271
5211;-0.33998403;16776;81;6.110801957;2.200464571;1.684344697;5.771404996
5212;-0.313533843;16776;82;6.486939521;2.444111931;2.709404899;6.169315601
5213;-0.285367638;16776;83;6.414085522;2.102325866;2.719484808;6.120057408
5214;-0.359822512;16776;84;6.101763729;1.995854812;2.622574759;5.730285645
5215;-0.242508069;16776;85;6.288126035;2.174320004;2.526053222;6.044063961
5216;-0.37705946;16776;86;6.103370224;2.200879047;2.429915943;5.729268428
5217;-0.284022152;16776;87;5.781458728;1.961398641;2.334158026;5.501024817
5218;-0.312005967;16776;88;5.686323309;2.066707455;2.238774558;5.370551014
5219;-0.604181528;16776;89;5.372424478;2.135825451;2.143760709;4.77528303
5220;-0.258231938;16777;81;5.725870111;1.386294361;5.614524925;5.476900279
5221;-0.214240432;16777;82;5.869630396;1.609437912;6.006432457;5.665969137
5222;-0.812626064;16778;81;7.410044572;3.749095326;6.008263718;6.615238459
5223;-0.45031631;16778;82;7.079729809;3.032955393;5.954747789;6.637132593
5224;-0.484041452;16778;83;7.223408395;3.325651164;5.866698252;6.726828867
5225;-0.36901772;16778;84;7.304432948;3.37626423;5.798213084;6.902282629
5226;-0.208218932;16779;81;6.790659507;2.384423145;3.913634865;6.583482495
5227;-0.223495632;16779;82;6.619604754;2.322539717;3.825084923;6.397487564
5228;-0.203262344;16779;83;6.583115231;2.318201015;3.736666849;6.381987954
5229;-0.361311853;16779;84;6.600746033;2.120263498;3.648379412;6.243108358
5230;-0.149578676;16779;85;6.437463425;2.079441542;3.56022192;6.289963078
5231;-0.157111347;16779;86;6.359473124;2.079441542;3.472193081;6.206247563
5232;-0.950655401;16780;81;5.473530397;1.386294361;1.05320094;4.542731185
5233;-0.495966911;16780;82;5.34588048;1.386294361;0.968569792;4.854754654
5234;-0.402650833;16784;81;6.45943488;1.945910149;2.67453215;6.057693052
5235;-1.503609776;16785;81;6.463653325;1.491654924;4.888043428;4.987524626
5236;-0.004892976;16785;82;4.89101536;1.332662196;4.395059226;4.902366637
5237;-0.400652647;16788;81;6.963379137;2.397895273;5.004133695;6.563700043
5238;-0.453584045;16788;82;6.902454941;2.48490665;5.165079771;6.452197873
5239;-0.574837029;16788;83;6.053920915;2.302585093;5.201286927;5.483924713
5240;-0.622743547;16788;84;6.040047752;2.406772178;5.271155693;5.424176023
5241;-0.588351846;16788;85;6.06117589;2.302585093;5.245048035;5.473025378
5242;-0.50081718;16789;81;4.781641355;1.378018437;1.894043137;4.259825745
5243;-0.6557374;16789;82;4.606379248;1.313568948;1.813917153;3.901454276
5244;-0.564312875;16790;81;6.678216351;2.711578477;3.602013753;6.120960068
5245;-0.559290051;16790;82;6.617110325;2.727327933;5.498233147;6.044840274
5246;-0.500982523;16790;83;6.700111107;2.747270939;5.401422006;6.194997444
5247;-0.492087901;16790;84;6.55985252;2.735281851;5.305082911;6.06411368
5248;-0.519529045;16790;85;6.454969847;2.91635138;5.209209622;5.937216484
5249;-0.511009097;16790;86;6.509936583;3.002118337;5.19021176;5.97208812
5250;-0.515549541;16790;87;6.571921645;2.968060376;5.094914994;6.031186767
5251;-0.476231128;16790;88;6.411431136;2.908814768;5.000038472;5.912136039
5252;-0.515760362;16790;89;6.490206686;2.858598776;4.905575727;5.949299991
5253;-0.649743438;16790;90;6.34711275;2.917131411;4.811519571;5.673846753
5254;-0.549073279;16790;91;6.335339691;2.988708938;4.717863113;5.756788149
5255;-0.233826563;16791;81;6.824264995;2.63905733;2.996086501;6.588074225
5256;-0.187804505;16791;82;6.768760187;2.397895273;2.913897199;6.585752908
5257;-0.483249187;16793;81;6.615127648;2.896116583;5.090885406;6.203436739
5258;-0.503950357;16793;82;6.900330198;3.377707197;5.545447775;6.446136419
5259;-0.531547964;16793;83;6.93308674;3.205277932;5.48921096;6.450027747
5260;-0.472223967;16793;84;7.140618821;2.995732274;5.791735427;6.705126552
5261;-0.50651443;16793;85;7.184437191;3.218875825;5.911387055;6.696086322
5262;-0.468272686;16793;86;7.133552922;3.401430051;5.932490512;6.678735119
5263;-0.529023647;16793;87;6.946794631;3.175752033;5.885835865;6.431361058
5264;-0.303659022;16793;88;7.05493919;3.000680073;5.842964149;6.760154533
5265;-0.262692153;16793;89;7.106975182;2.973278133;5.786516307;6.852028859
5266;-0.335150212;16793;90;7.031718397;2.974172014;5.731308163;6.705881712
5267;-0.35921213;16793;91;6.868664675;2.921601178;5.684123123;6.520093695
5268;-0.765573144;16794;81;6.750516503;3.482379975;5.612039351;5.983863251
5269;-0.947931349;16794;82;6.948481253;3.482754961;5.546882352;6.002595604
